State,Denominator,"Prevalence Estimates per 1,000 Children",Lower CI,Upper CI,Prevalence Range,Show Lower and Upper CI,Year,Data Set
South Carolina,403235,7.3,,,<10,No,2010,Medicaid
South Carolina,423686,8.3,,,<10,No,2011,Medicaid
South Carolina,469419,8.3,,,<10,No,2012,Medicaid
South Carolina,499149,8.6,,,<10,No,2013,Medicaid
South Carolina,544655,11.1,,,10 to <20,No,2016,Medicaid
South Carolina,552160,13,,,10 to <20,No,2017,Medicaid
South Carolina,560869,13.9,,,10 to <20,No,2018,Medicaid
South Carolina,559061,15,,,10 to <20,No,2019,Medicaid
South Carolina,542937,15.3,,,10 to <20,No,2020,Medicaid
South Carolina,575798,15.7,,,10 to <20,No,2021,Medicaid
South Carolina,599563,16.9,,,10 to <20,No,2022,Medicaid
South Carolina,1682,11.8,,,10 to <20,No,2011,National Survey of Children's Health†
South Carolina,2943,25,,,20 to <30,No,2020,National Survey of Children's Health†
South Carolina,1375,31.5,,,30+,No,2022,National Survey of Children's Health†
South Carolina,612794,1.3,,,<10,No,2000,Special Education Child Count
South Carolina,611633,1.5,,,<10,No,2001,Special Education Child Count
South Carolina,625007,1.7,,,<10,No,2002,Special Education Child Count
South Carolina,628106,1.9,,,<10,No,2003,Special Education Child Count
South Carolina,630448,2.2,,,<10,No,2004,Special Education Child Count
South Carolina,627135,2.5,,,<10,No,2005,Special Education Child Count
South Carolina,632650,2.9,,,<10,No,2006,Special Education Child Count
South Carolina,637191,3.4,,,<10,No,2007,Special Education Child Count
South Carolina,642269,3.7,,,<10,No,2008,Special Education Child Count
South Carolina,645103,4.1,,,<10,No,2009,Special Education Child Count
South Carolina,647026,4.7,,,<10,No,2010,Special Education Child Count
South Carolina,647570,5.4,,,<10,No,2011,Special Education Child Count
South Carolina,653571,6.3,,,<10,No,2012,Special Education Child Count
South Carolina,663136,7.1,,,<10,No,2013,Special Education Child Count
South Carolina,673967,8,,,<10,No,2014,Special Education Child Count
South Carolina,683490,8.8,,,<10,No,2015,Special Education Child Count
South Carolina,690211,9.6,,,<10,No,2016,Special Education Child Count
South Carolina,694903,10.4,,,10 to <20,No,2017,Special Education Child Count
South Carolina,698065,11.2,,,10 to <20,No,2018,Special Education Child Count
South Carolina,702751,11.9,,,10 to <20,No,2019,Special Education Child Count
South Carolina,694016,13.4,,,10 to <20,No,2020,Special Education Child Count
South Carolina,700861,14.3,,,10 to <20,No,2021,Special Education Child Count
South Carolina,707761,15.7,,,10 to <20,No,2022,Special Education Child Count
South Dakota,42764,2.9,,,<10,No,2000,Medicaid
South Dakota,47275,2.6,,,<10,No,2001,Medicaid
South Dakota,50966,2.6,,,<10,No,2002,Medicaid
South Dakota,53420,2.8,,,<10,No,2003,Medicaid
South Dakota,54810,2.7,,,<10,No,2004,Medicaid
South Dakota,56222,3.1,,,<10,No,2005,Medicaid
South Dakota,56658,3.3,,,<10,No,2006,Medicaid
South Dakota,57204,4.1,,,<10,No,2007,Medicaid
South Dakota,58280,4.1,,,<10,No,2008,Medicaid
South Dakota,61406,4.1,,,<10,No,2009,Medicaid
South Dakota,64732,4.3,,,<10,No,2010,Medicaid
South Dakota,65975,4.6,,,<10,No,2011,Medicaid
South Dakota,66939,5.1,,,<10,No,2012,Medicaid
South Dakota,66916,6.3,,,<10,No,2013,Medicaid
South Dakota,71888,8.1,,,<10,No,2016,Medicaid
South Dakota,72253,8.9,,,<10,No,2017,Medicaid
South Dakota,71511,9.7,,,<10,No,2018,Medicaid
South Dakota,70465,11.6,,,10 to <20,No,2019,Medicaid
South Dakota,69148,11.9,,,10 to <20,No,2020,Medicaid
South Dakota,73702,12.6,,,10 to <20,No,2021,Medicaid
South Dakota,77088,13.3,,,10 to <20,No,2022,Medicaid
South Dakota,1513,17.2,,,10 to <20,No,2011,National Survey of Children's Health†
South Dakota,2886,18.7,,,10 to <20,No,2020,National Survey of Children's Health†
South Dakota,1429,19.4,,,10 to <20,No,2022,National Survey of Children's Health†
South Dakota,118489,1.7,,,<10,No,2000,Special Education Child Count
South Dakota,117018,2,,,<10,No,2001,Special Education Child Count
South Dakota,116672,2.2,,,<10,No,2002,Special Education Child Count
South Dakota,114204,2.6,,,<10,No,2003,Special Education Child Count
South Dakota,112368,3.1,,,<10,No,2004,Special Education Child Count
South Dakota,111325,3.5,,,<10,No,2005,Special Education Child Count
South Dakota,110296,3.9,,,<10,No,2006,Special Education Child Count
South Dakota,110583,4.2,,,<10,No,2007,Special Education Child Count
South Dakota,113488,4.6,,,<10,No,2008,Special Education Child Count
South Dakota,111786,4.9,,,<10,No,2009,Special Education Child Count
South Dakota,113105,4.9,,,<10,No,2010,Special Education Child Count
South Dakota,113645,5.5,,,<10,No,2011,Special Education Child Count
South Dakota,115453,5.9,,,<10,No,2012,Special Education Child Count
South Dakota,116127,6.1,,,<10,No,2013,Special Education Child Count
South Dakota,118485,6.6,,,<10,No,2014,Special Education Child Count
South Dakota,119401,7.9,,,<10,No,2015,Special Education Child Count
South Dakota,121212,9,,,<10,No,2016,Special Education Child Count
South Dakota,122428,10,,,10 to <20,No,2017,Special Education Child Count
South Dakota,123449,10.3,,,10 to <20,No,2018,Special Education Child Count
South Dakota,124400,10.7,,,10 to <20,No,2019,Special Education Child Count
South Dakota,124932,11.3,,,10 to <20,No,2020,Special Education Child Count
South Dakota,125717,12.4,,,10 to <20,No,2021,Special Education Child Count
South Dakota,126433,13.7,,,10 to <20,No,2022,Special Education Child Count
Tennessee,24940,15.5,,,10 to <20,No,2014,ADDM Network*
Tennessee,25839,15.7,,,10 to <20,No,2016,ADDM Network*
Tennessee,25237,22.7,,,20 to <30,No,2018,ADDM Network*
Tennessee,25588,27.9,,,20 to <30,No,2020,ADDM Network*
Tennessee,26182,34,,,30+,No,2022,ADDM Network*
Tennessee,479157,0.9,,,<10,No,2000,Medicaid
Tennessee,514766,0.8,,,<10,No,2001,Medicaid
Tennessee,517306,0.8,,,<10,No,2002,Medicaid
Tennessee,489562,0.8,,,<10,No,2003,Medicaid
Tennessee,503828,1.5,,,<10,No,2004,Medicaid
Tennessee,498939,1.9,,,<10,No,2005,Medicaid
Tennessee,511277,2.4,,,<10,No,2006,Medicaid
Tennessee,508780,2.9,,,<10,No,2007,Medicaid
Tennessee,517279,3.5,,,<10,No,2008,Medicaid
Tennessee,543490,3.9,,,<10,No,2009,Medicaid
Tennessee,562799,4.8,,,<10,No,2010,Medicaid
Tennessee,575393,5.4,,,<10,No,2011,Medicaid
Tennessee,573290,6.2,,,<10,No,2012,Medicaid
Tennessee,568636,7.1,,,<10,No,2013,Medicaid
Tennessee,659837,10.2,,,10 to <20,No,2016,Medicaid
Tennessee,673488,11.1,,,10 to <20,No,2017,Medicaid
Tennessee,685285,12.3,,,10 to <20,No,2018,Medicaid
Tennessee,673284,14.4,,,10 to <20,No,2019,Medicaid
Tennessee,678052,14,,,10 to <20,No,2020,Medicaid
Tennessee,739361,14.9,,,10 to <20,No,2021,Medicaid
Tennessee,755434,17.2,,,10 to <20,No,2022,Medicaid
Tennessee,1579,16.6,,,10 to <20,No,2011,National Survey of Children's Health†
Tennessee,2741,25.3,,,20 to <30,No,2020,National Survey of Children's Health†
Tennessee,2299,31,,,30+,No,2022,National Survey of Children's Health†
Tennessee,811052,1.1,,,<10,No,2000,Special Education Child Count
Tennessee,825081,1.2,,,<10,No,2001,Special Education Child Count
Tennessee,826056,1.5,,,<10,No,2002,Special Education Child Count
Tennessee,834500,1.9,,,<10,No,2003,Special Education Child Count
Tennessee,843716,2.3,,,<10,No,2004,Special Education Child Count
Tennessee,852932,2.6,,,<10,No,2005,Special Education Child Count
Tennessee,873891,3.1,,,<10,No,2006,Special Education Child Count
Tennessee,861550,3.8,,,<10,No,2007,Special Education Child Count
Tennessee,878930,4.3,,,<10,No,2008,Special Education Child Count
Tennessee,879298,5.1,,,<10,No,2009,Special Education Child Count
Tennessee,881993,5.7,,,<10,No,2010,Special Education Child Count
Tennessee,891908,6.3,,,<10,No,2011,Special Education Child Count
Tennessee,885214,6.8,,,<10,No,2012,Special Education Child Count
Tennessee,889199,7.5,,,<10,No,2013,Special Education Child Count
Tennessee,894603,8.1,,,<10,No,2014,Special Education Child Count
Tennessee,896509,8.7,,,<10,No,2015,Special Education Child Count
Tennessee,898908,9.5,,,<10,No,2016,Special Education Child Count
Tennessee,898106,10.4,,,10 to <20,No,2017,Special Education Child Count
Tennessee,898226,11.4,,,10 to <20,No,2018,Special Education Child Count
Tennessee,904528,12.2,,,10 to <20,No,2019,Special Education Child Count
Tennessee,888640,13.1,,,10 to <20,No,2020,Special Education Child Count
Tennessee,891074,14.2,,,10 to <20,No,2021,Special Education Child Count
Tennessee,899253,15.7,,,10 to <20,No,2022,Special Education Child Count
Texas,9212,14.3,,,10 to <20,No,2022,ADDM Network*
Texas,1007251,1.3,,,<10,No,2000,Medicaid
Texas,1054202,1.6,,,<10,No,2001,Medicaid
Texas,1298947,1.5,,,<10,No,2002,Medicaid
Texas,1538529,1.5,,,<10,No,2003,Medicaid
Texas,1710039,1.6,,,<10,No,2004,Medicaid
Texas,1770847,1.7,,,<10,No,2005,Medicaid
Texas,1792054,2,,,<10,No,2006,Medicaid
Texas,1827774,2.6,,,<10,No,2007,Medicaid
Texas,1851708,3.2,,,<10,No,2008,Medicaid
Texas,2048393,3.5,,,<10,No,2009,Medicaid
Texas,2253828,4,,,<10,No,2010,Medicaid
Texas,2396762,4.5,,,<10,No,2011,Medicaid
Texas,2431612,4.6,,,<10,No,2012,Medicaid
Texas,2417341,5.6,,,<10,No,2013,Medicaid
Texas,3074109,7.4,,,<10,No,2016,Medicaid
Texas,3072284,8.2,,,<10,No,2017,Medicaid
Texas,3033808,9,,,<10,No,2018,Medicaid
Texas,2953441,10.2,,,10 to <20,No,2019,Medicaid
Texas,2918709,10.6,,,10 to <20,No,2020,Medicaid
Texas,3119300,11.7,,,10 to <20,No,2021,Medicaid
Texas,3238141,13.3,,,10 to <20,No,2022,Medicaid
Texas,2722,27.5,,,20 to <30,No,2020,National Survey of Children's Health†
Texas,1422,29.8,,,20 to <30,No,2022,National Survey of Children's Health†
Texas,3619631,1.6,,,<10,No,2000,Special Education Child Count
Texas,3690487,1.8,,,<10,No,2001,Special Education Child Count
Texas,3760793,2.2,,,<10,No,2002,Special Education Child Count
Texas,3814099,2.6,,,<10,No,2003,Special Education Child Count
Texas,3866616,3,,,<10,No,2004,Special Education Child Count
Texas,3967303,3.5,,,<10,No,2005,Special Education Child Count
Texas,4034392,3.9,,,<10,No,2006,Special Education Child Count
Texas,4100375,4.5,,,<10,No,2007,Special Education Child Count
Texas,4165071,5.1,,,<10,No,2008,Special Education Child Count
Texas,4241747,5.7,,,<10,No,2009,Special Education Child Count
Texas,4312398,6.4,,,<10,No,2010,Special Education Child Count
Texas,4371500,7,,,<10,No,2011,Special Education Child Count
Texas,4436112,7.6,,,<10,No,2012,Special Education Child Count
Texas,4513821,8.3,,,<10,No,2013,Special Education Child Count
Texas,4601387,8.9,,,<10,No,2014,Special Education Child Count
Texas,4681157,9.5,,,<10,No,2015,Special Education Child Count
Texas,4740714,10.2,,,10 to <20,No,2016,Special Education Child Count
Texas,4773481,11.1,,,10 to <20,No,2017,Special Education Child Count
Texas,4794975,12.2,,,10 to <20,No,2018,Special Education Child Count
Texas,4836103,13.5,,,10 to <20,No,2019,Special Education Child Count
Texas,4793317,15.7,,,10 to <20,No,2020,Special Education Child Count
Texas,4811956,17.2,,,10 to <20,No,2021,Special Education Child Count
Texas,4882517,19.6,,,10 to <20,No,2022,Special Education Child Count
Total,NA,6.7,,,<10,No,2000,ADDM Network*
Total,NA,6.6,,,<10,No,2002,ADDM Network*
Total,NA,8,,,<10,No,2004,ADDM Network*
Total,NA,9,,,<10,No,2006,ADDM Network*
Total,NA,11.3,,,10 to <20,No,2008,ADDM Network*
Total,NA,14.7,,,10 to <20,No,2010,ADDM Network*
Total,NA,14.8,,,10 to <20,No,2012,ADDM Network*
Total,NA,16.8,,,10 to <20,No,2014,ADDM Network*
Total,NA,18.5,,,10 to <20,No,2016,ADDM Network*
Total,NA,23,,,20 to <30,No,2018,ADDM Network*
Total,NA,27.6,,,20 to <30,No,2020,ADDM Network*
Total,274857,32.2,,,30+,No,2022,ADDM Network*
Total,NA,2.3,,,<10,No,2000,Medicaid
Total,NA,2.6,,,<10,No,2001,Medicaid
Total,NA,2.8,,,<10,No,2002,Medicaid
Total,NA,3,,,<10,No,2003,Medicaid
Total,NA,3.5,,,<10,No,2004,Medicaid
Total,NA,3.9,,,<10,No,2005,Medicaid
Total,NA,4.4,,,<10,No,2006,Medicaid
Total,NA,5.1,,,<10,No,2007,Medicaid
Total,NA,5.6,,,<10,No,2008,Medicaid
Total,NA,5.9,,,<10,No,2009,Medicaid
Total,NA,6.4,,,<10,No,2010,Medicaid
Total,NA,7.1,,,<10,No,2011,Medicaid
Total,NA,8.2,,,<10,No,2012,Medicaid
Total,26698307,9.6,,,<10,No,2013,Medicaid
Total,31364115,11.5,,,10 to <20,No,2016,Medicaid
Total,31548409,12.7,,,10 to <20,No,2017,Medicaid
Total,31494865,14.1,,,10 to <20,No,2018,Medicaid
Total,30981513,15.9,,,10 to <20,No,2019,Medicaid
Total,30304246,16.7,,,10 to <20,No,2020,Medicaid
Total,31828761,17.9,,,10 to <20,No,2021,Medicaid
Total,32770552,20.2,,,20 to <30,No,2022,Medicaid
Total,NA,5.3,,,<10,No,2003,National Survey of Children's Health†
Total,NA,11,,,10 to <20,No,2007,National Survey of Children's Health†
Total,NA,18.8,,,10 to <20,No,2011,National Survey of Children's Health†
Total,NA,28.5,,,20 to <30,No,2020,National Survey of Children's Health†
Total,NA,33.2,,,30+,No,2022,National Survey of Children's Health†
Total,NA,1.8,,,<10,No,2000,Special Education Child Count
Total,NA,2.1,,,<10,No,2001,Special Education Child Count
Total,NA,2.6,,,<10,No,2002,Special Education Child Count
Total,NA,3,,,<10,No,2003,Special Education Child Count
Total,NA,3.6,,,<10,No,2004,Special Education Child Count
Total,NA,4.1,,,<10,No,2005,Special Education Child Count
Total,NA,4.8,,,<10,No,2006,Special Education Child Count
Total,NA,5.4,,,<10,No,2007,Special Education Child Count
Total,NA,6.2,,,<10,No,2008,Special Education Child Count
Total,NA,7,,,<10,No,2009,Special Education Child Count
Total,NA,7.7,,,<10,No,2010,Special Education Child Count
Total,NA,8.4,,,<10,No,2011,Special Education Child Count
Total,NA,9.1,,,<10,No,2012,Special Education Child Count
Total,NA,9.8,,,<10,No,2013,Special Education Child Count
Total,NA,10.5,,,10 to <20,No,2014,Special Education Child Count
Total,NA,11.2,,,10 to <20,No,2015,Special Education Child Count
Total,NA,11.9,,,10 to <20,No,2016,Special Education Child Count
Total,NA,12.7,,,10 to <20,No,2017,Special Education Child Count
Total,NA,13.6,,,10 to <20,No,2018,Special Education Child Count
Total,NA,14.2,,,10 to <20,No,2019,Special Education Child Count
Total,43739699,16.2,,,10 to <20,No,2020,Special Education Child Count
Total,44058531,17.4,,,10 to <20,No,2021,Special Education Child Count
Total,44214824,19.1,,,10 to <20,No,2022,Special Education Child Count
Utah,26108,7.5,,,<10,No,2002,ADDM Network*
Utah,2123,21.2,,,20 to <30,No,2008,ADDM Network*
Utah,23756,18.6,,,10 to <20,No,2010,ADDM Network*
Utah,24945,17.3,,,10 to <20,No,2012,ADDM Network*
Utah,25459,21.5,,,20 to <30,No,2018,ADDM Network*
Utah,24734,25.1,,,20 to <30,No,2020,ADDM Network*
Utah,24395,27,,,20 to <30,No,2022,ADDM Network*
Utah,69605,2.6,,,<10,No,2000,Medicaid
Utah,72832,2.9,,,<10,No,2001,Medicaid
Utah,80714,3.2,,,<10,No,2002,Medicaid
Utah,90071,3.1,,,<10,No,2003,Medicaid
Utah,97080,3,,,<10,No,2004,Medicaid
Utah,101071,3.4,,,<10,No,2005,Medicaid
Utah,97102,3.9,,,<10,No,2006,Medicaid
Utah,90761,5,,,<10,No,2007,Medicaid
Utah,95229,5.3,,,<10,No,2008,Medicaid
Utah,115356,4.9,,,<10,No,2009,Medicaid
Utah,129805,4.7,,,<10,No,2010,Medicaid
Utah,144791,9.1,,,<10,No,2011,Medicaid
Utah,149972,9.1,,,<10,No,2012,Medicaid
Utah,153228,9.8,,,<10,No,2013,Medicaid
Utah,196799,7.1,,,<10,No,2016,Medicaid
Utah,191899,11,,,10 to <20,No,2017,Medicaid
Utah,182528,12.3,,,10 to <20,No,2018,Medicaid
Utah,171899,14.1,,,10 to <20,No,2019,Medicaid
Utah,167075,15,,,10 to <20,No,2020,Medicaid
Utah,187787,15.4,,,10 to <20,No,2021,Medicaid
Utah,198539,16.1,,,10 to <20,No,2022,Medicaid
Utah,1551,12.6,,,10 to <20,No,2011,National Survey of Children's Health†
Utah,2915,22.3,,,20 to <30,No,2020,National Survey of Children's Health†
Utah,1365,25.3,,,20 to <30,No,2022,National Survey of Children's Health†
Utah,428316,1.3,,,<10,No,2000,Special Education Child Count
Utah,430133,1.6,,,<10,No,2001,Special Education Child Count
Utah,431980,1.8,,,<10,No,2002,Special Education Child Count
Utah,435939,2.2,,,<10,No,2003,Special Education Child Count
Utah,453483,2.7,,,<10,No,2004,Special Education Child Count
Utah,462190,3.2,,,<10,No,2005,Special Education Child Count
Utah,476054,3.9,,,<10,No,2006,Special Education Child Count
Utah,519166,4.3,,,<10,No,2007,Special Education Child Count
Utah,503252,5.1,,,<10,No,2008,Special Education Child Count
Utah,515677,5.8,,,<10,No,2009,Special Education Child Count
Utah,527133,6.4,,,<10,No,2010,Special Education Child Count
Utah,537907,6.8,,,<10,No,2011,Special Education Child Count
Utah,550572,7.3,,,<10,No,2012,Special Education Child Count
Utah,562702,7.5,,,<10,No,2013,Special Education Child Count
Utah,573594,7.9,,,<10,No,2014,Special Education Child Count
Utah,585739,8.3,,,<10,No,2015,Special Education Child Count
Utah,596257,8.7,,,<10,No,2016,Special Education Child Count
Utah,604779,9,,,<10,No,2017,Special Education Child Count
Utah,611481,9.6,,,<10,No,2018,Special Education Child Count
Utah,619140,9.9,,,<10,No,2019,Special Education Child Count
Utah,619691,10.4,,,10 to <20,No,2020,Special Education Child Count
Utah,626114,11,,,10 to <20,No,2021,Special Education Child Count
Utah,628704,11.6,,,10 to <20,No,2022,Special Education Child Count
Vermont,49725,5.5,,,<10,No,2000,Medicaid
Vermont,51215,6.2,,,<10,No,2001,Medicaid
Vermont,52396,6.9,,,<10,No,2002,Medicaid
Vermont,52490,7.6,,,<10,No,2003,Medicaid
Vermont,52366,8.5,,,<10,No,2004,Medicaid
Vermont,51239,9.9,,,<10,No,2005,Medicaid
Vermont,50523,10.6,,,10 to <20,No,2006,Medicaid
Vermont,49041,13.5,,,10 to <20,No,2007,Medicaid
Vermont,49176,17,,,10 to <20,No,2008,Medicaid
Vermont,50831,19.2,,,10 to <20,No,2009,Medicaid
Vermont,52091,20.6,,,20 to <30,No,2010,Medicaid
Vermont,52293,20.9,,,20 to <30,No,2011,Medicaid
Vermont,52507,21.7,,,20 to <30,No,2012,Medicaid
Vermont,52506,22.7,,,20 to <30,No,2013,Medicaid
Vermont,59581,20.9,,,20 to <30,No,2016,Medicaid
Vermont,57544,21.7,,,20 to <30,No,2017,Medicaid
Vermont,56607,22.7,,,20 to <30,No,2018,Medicaid
Vermont,55636,23.3,,,20 to <30,No,2019,Medicaid
Vermont,54377,24.1,,,20 to <30,No,2020,Medicaid
Vermont,56427,25.1,,,20 to <30,No,2021,Medicaid
Vermont,57124,26.2,,,20 to <30,No,2022,Medicaid
Vermont,1601,20.9,,,20 to <30,No,2011,National Survey of Children's Health†
Vermont,3099,21.1,,,20 to <30,No,2020,National Survey of Children's Health†
Vermont,1363,21.4,,,20 to <30,No,2022,National Survey of Children's Health†
Vermont,93062,2.1,,,<10,No,2000,Special Education Child Count
Vermont,92230,2.5,,,<10,No,2001,Special Education Child Count
Vermont,90699,2.5,,,<10,No,2002,Special Education Child Count
Vermont,89718,2.8,,,<10,No,2003,Special Education Child Count
Vermont,88167,3,,,<10,No,2004,Special Education Child Count
Vermont,86388,3.1,,,<10,No,2005,Special Education Child Count
Vermont,84893,3.5,,,<10,No,2006,Special Education Child Count
Vermont,80398,7.8,,,<10,No,2009,Special Education Child Count
